

TIME =   1.000e+00

Nodal Displacements

 Node          U1          U2          U3
 -1.828e+04  -2.061e+03  -6.374e+03   6.107e+03  -9.905e+00  -2.333e+01
Element    35
  2.163e+04   8.739e+02   6.808e+03  -4.363e+03   2.775e-01  -1.269e+02
  1.397e+04   5.083e+02   4.325e+03  -2.852e+03  -7.232e+00  -8.778e+01
 -3.872e+02  -1.067e+02  -3.087e+02  -5.759e+00  -1.781e+01  -3.194e+01
 -1.454e+04  -6.196e+02  -4.844e+03   2.818e+03  -2.360e+01  -1.632e-01
 -2.191e+04  -8.490e+02  -7.197e+03   4.299e+03  -2.473e+01   6.902e+00
Element    36
  2.365e+04   1.048e+02   7.215e+03  -1.570e+03  -2.399e+01  -4.768e+01
  1.528e+04  -4.442e+00   4.582e+03  -1.026e+03  -2.481e+01  -3.225e+01
 -4.116e+02  -1.268e+02  -3.237e+02  -1.557e+00  -2.591e+01  -9.741e+00
 -1.586e+04  -1.382e+02  -5.119e+03   1.015e+03  -2.643e+01   3.937e+00
 -2.391e+04  -9.953e+01  -7.605e+03   1.547e+03  -2.647e+01   7.595e+00
Element    37
  4.800e+01  -3.466e+04  -1.114e+04   2.380e+03   4.109e+02  -1.296e-01
 -1.077e+01  -2.251e+04  -7.447e+03   1.575e+03   1.939e+02   1.356e+01
  6.319e+00   8.022e+02  -3.261e+02   3.974e+01  -2.297e+02   4.031e+01
  1.916e+02   2.448e+04   6.963e+03  -1.509e+03  -6.691e+02   6.811e+01
  3.572e+02   3.712e+04   1.088e+04  -2.331e+03  -9.074e+02   8.319e+01
Element    38
 -1.028e+03  -2.831e+04  -1.020e+04   5.828e+03   4.715e+02  -7.559e+01
 -7.209e+02  -1.840e+04  -6.911e+03   3.837e+03   1.087e+02  -3.192e+00
 -3.197e+01   6.198e+02  -5.708e+02   3.926e+01  -6.066e+02   1.395e+02
  7.963e+02   1.992e+04   5.907e+03  -3.788e+03  -1.358e+03   2.894e+02
  1.289e+03   3.022e+04   9.379e+03  -5.819e+03  -1.769e+03   3.713e+02
Element    39
 -2.247e+03  -1.907e+04  -7.496e+03   6.711e+03  -8.252e+01  -8.141e+00
 -1.533e+03  -1.244e+04  -5.126e+03   4.442e+03  -3.564e+02   8.564e+01
 -1.065e+02   2.465e+02  -5.664e+02   1.190e+02  -9.044e+02   2.732e+02
  1.413e+03   1.311e+04   4.082e+03  -4.234e+03  -1.490e+03   4.736e+02
  2.253e+03   1.996e+04   6.569e+03  -6.542e+03  -1.814e+03   5.845e+02
Element    40
 -2.592e+03  -1.005e+04  -4.231e+03   5.185e+03  -6.214e+02   2.861e+02
 -1.774e+03  -6.604e+03  -2.794e+03   3.475e+03  -6.850e+02   3.172e+02
 -1.892e+02  -1.103e+01  -4.060e+01   2.191e+02  -8.251e+02   3.857e+02
  1.440e+03   6.653e+03   2.751e+03  -3.053e+03  -9.905e+02   4.668e+02
  2.318e+03   1.020e+04   4.239e+03  -4.786e+03  -1.088e+03   5.146e+02
Element    41
 -1.674e+03  -3.302e+03  -9.806e+02   2.381e+03  -7.903e+02   5.110e+02
 -1.177e+03  -2.180e+03  -4.602e+02   1.629e+03  -6.651e+02   4.255e+02
 -2.273e+02  -4.182e+01   5.284e+02   2.016e+02  -4.351e+02   2.684e+02
  7.310e+02   2.109e+03   1.520e+03  -1.231e+03  -2.148e+02   1.176e+02
  1.240e+03   3.249e+03   2.044e+03  -1.988e+03  -1.024e+02   4.073e+01
Element    42
  5.309e+02   1.033e+03   1.407e+03  -7.506e+02  -4.967e+02   4.367e+02
  2.685e+02   6.925e+02   1.169e+03  -4.487e+02  -3.673e+02   3.219e+02
 -2.329e+02   4.299e+01   7.097e+02   1.242e+02  -1.192e+02   1.018e+02
 -7.392e+02  -6.116e+02   2.422e+02   6.976e+02   1.326e+02  -1.216e+02
 -1.008e+03  -9.589e+02  -7.891e+00   1.000e+03   2.670e+02  -2.407e+02
Element    43
  4.023e+03   3.339e+03   2.979e+03  -3.685e+03  -1.996e+02   2.356e+02
  2.554e+03   2.207e+03   2.136e+03  -2.397e+03  -1.237e+02   1.476e+02
 -2.282e+02   6.488e+01   5.381e+02   4.360e+01   3.071e+01  -3.109e+01
 -3.005e+03  -2.073e+03  -1.061e+03   2.481e+03   1.987e+02  -2.252e+02
 -4.468e+03  -3.199e+03  -1.905e+03   3.766e+03   2.927e+02  -3.339e+02
Element    44
  8.488e+03   3.960e+03   4.197e+03  -5.815e+03  -8.719e+00   1.308e+01
  5.467e+03   2.602e+03   2.824e+03  -3.805e+03   1.103e+01  -1.717e+01
 -2.298e+02   5.135e+01   2.373e+02  -4.839e+00   6.212e+01  -9.495e+01
 -5.887e+03  -2.470e+03  -2.330e+03   3.783e+03   1.311e+02  -1.995e+02
 -8.855e+03  -3.788e+03  -3.676e+03   5.777e+03   1.747e+02  -2.654e+02
Element    45
  1.341e+04   3.366e+03   5.221e+03  -6.734e+03   6.246e+01  -1.378e+02
  8.664e+03   2.187e+03   3.392e+03  -4.410e+03   5.095e+01  -1.157e+02
 -2.559e+02  -1.258e+00  -3.974e+01  -2.139e+01   4.179e+01  -9.958e+01
 -9.082e+03  -2.131e+03  -3.423e+03   4.344e+03   4.922e+01  -1.171e+02
 -1.370e+04  -3.230e+03  -5.189e+03   6.638e+03   5.982e+01  -1.398e+02
Element    46
  1.805e+04   2.144e+03   6.134e+03  -6.215e+03   5.141e+01  -1.939e+02
  1.167e+04   1.365e+03   3.925e+03  -4.068e+03   3.443e+01  -1.451e+02
 -2.891e+02  -4.702e+01  -2.043e+02  -2.025e+01   1.079e+01  -7.788e+01
 -1.209e+04  -1.374e+03  -4.258e+03   4.000e+03  -1.658e+00  -4.360e+01
 -1.826e+04  -2.040e+03  -6.366e+03   6.110e+03  -3.712e+00  -3.880e+01
Element    47
  2.166e+04   8.935e+02   6.832e+03  -4.362e+03   1.252e+01  -1.589e+02
  1.401e+04   5.284e+02   4.352e+03  -2.854e+03   2.905e+00  -1.134e+02
 -3.225e+02  -8.571e+01  -2.751e+02  -1.248e+01  -1.166e+01  -4.569e+01
 -1.445e+04  -5.977e+02  -4.804e+03   2.807e+03  -2.143e+01  -2.052e+00
 -2.181e+04  -8.267e+02  -7.154e+03   4.285e+03  -2.465e+01   1.126e+01
Element    48
  2.363e+04   1.272e+02   7.219e+03  -1.567e+03  -1.868e+01  -6.037e+01
  1.529e+04   1.831e+01   4.596e+03  -1.025e+03  -2.037e+01  -4.245e+01
 -3.408e+02  -1.036e+02  -2.912e+02  -4.233e+00  -2.312e+01  -1.522e+01
 -1.573e+04  -1.149e+02  -5.069e+03   1.008e+03  -2.530e+01   3.193e+00
 -2.375e+04  -7.629e+01  -7.545e+03   1.538e+03  -2.621e+01   9.351e+00
Element    49
  1.347e+02  -3.372e+04  -1.075e+04   2.263e+03   2.526e+02   7.819e+00
  7.852e+01  -2.202e+04  -7.072e+03   1.489e+03   1.394e+02   1.398e+01
  9.512e+01   4.253e+02   1.435e+01   1.180e+01  -8.603e+01   2.635e+01
  2.730e+02   2.322e+04   7.262e+03  -1.478e+03  -3.255e+02   3.964e+01
  4.318e+02   3.539e+04   1.115e+04  -2.268e+03  -4.574e+02   4.702e+01
Element    50
 -9.756e+02  -2.842e+04  -9.744e+03   5.844e+03   5.865e+02  -1.122e+02
 -6.700e+02  -1.857e+04  -6.500e+03   3.865e+03   2.782e+02  -5.220e+01
  1.480e+01   3.266e+02  -2.470e+02   9.133e+01  -3.333e+02   6.691e+01
  8.379e+02   1.950e+04   6.141e+03  -3.712e+03  -9.802e+02   1.931e+02
  1.328e+03   2.974e+04   9.566e+03  -5.730e+03  -1.336e+03   2.624e+02
Element    51
 -2.282e+03  -1.977e+04  -7.804e+03   6.945e+03   2.619e+02  -9.144e+01
 -1.544e+03  -1.292e+04  -5.266e+03   4.601e+03  -4.868e+00  -2.124e+00
 -7.148e+01   1.916e+02  -3.850e+02   1.365e+02  -5.402e+02   1.772e+02
  1.497e+03   1.348e+04   4.586e+03  -4.359e+03  -1.114e+03   3.697e+02
  2.363e+03   2.056e+04   7.245e+03  -6.742e+03  -1.433e+03   4.765e+02
Element    52
 -2.783e+03  -1.089e+04  -4.783e+03   5.602e+03  -3.179e+02   1.306e+02
 -1.890e+03  -7.130e+03  -3.209e+03   3.736e+03  -4.072e+02   1.735e+02
 -1.601e+02   5.363e+01  -1.938e+02   1.853e+02  -5.977e+02   2.654e+02
  1.620e+03   7.315e+03   2.864e+03  -3.384e+03  -8.161e+02   3.710e+02
  2.578e+03   1.118e+04   4.495e+03  -5.274e+03  -9.425e+02   4.323e+02
Element    53
 -1.873e+03  -3.699e+03  -1.654e+03   2.675e+03  -5.943e+02   3.818e+02
 -1.310e+03  -2.424e+03  -1.020e+03   1.822e+03  -5.390e+02   3.437e+02
 -2.322e+02   5.544e+00   1.877e+02   1.991e+02  -4.428e+02   2.772e+02
  8.572e+02   2.451e+03   1.403e+03  -1.429e+03  -3.578e+02   2.181e+02
  1.437e+03   3.748e+03   2.046e+03  -2.289e+03  -3.175e+02   1.900e+02
Element    54
  4.988e+02   1.013e+03   1.006e+03  -7.338e+02  -5.354e+02   4.627e+02
  2.364e+02   6.726e+02   8.072e+02  -4.321e+02  -4.184e+02   3.587e+02
 -2.645e+02   2.365e+01   4.237e+02   1.401e+02  -1.937e+02   1.590e+02
 -7.701e+02  -6.301e+02   3.231e+01   7.129e+02   3.481e+01  -4.407e+01
 -1.039e+03  -9.769e+02  -1.773e+02   1.015e+03   1.569e+02  -1.525e+02
Element    55
  4.144e+03   3.440e+03   2.962e+03  -3.803e+03  -2.691e+02   3.103e+02
  2.621e+03   2.268e+03   2.073e+03  -2.469e+03  -1.876e+02   2.171e+02
 -2.639e+02   4.992e+01   3.885e+02   5.978e+01  -2.244e+01   2.810e+01
 -3.143e+03  -2.164e+03  -1.298e+03   2.585e+03   1.568e+02  -1.768e+02
 -4.660e+03  -3.329e+03  -2.187e+03   3.917e+03   2.569e+02  -2.914e+02
Element    56
  8.709e+03   4.043e+03   4.373e+03  -5.977e+03  -5.102e+01   8.122e+01
  5.601e+03   2.647e+03   2.922e+03  -3.910e+03  -2.255e+01   3.895e+01
 -2.592e+02   2.349e+01   1.865e+02  -4.070e-01   4.539e+01  -6.210e+01
 -6.079e+03  -2.570e+03  -2.529e+03   3.896e+03   1.317e+02  -1.905e+02
 -9.132e+03  -3.926e+03  -3.954e+03   5.947e+03   1.845e+02  -2.693e+02
Element    57
  1.362e+04   3.396e+03   5.504e+03  -6.846e+03   5.530e+01  -1.194e+02
  8.798e+03   2.200e+03   3.582e+03  -4.485e+03   4.749e+01  -1.017e+02
 -2.633e+02  -2.251e+01  -2.489e+01  -2.801e+01   4.551e+01  -9.417e+01
 -9.230e+03  -2.185e+03  -3.583e+03   4.406e+03   6.029e+01  -1.206e+02
 -1.392e+04  -3.302e+03  -5.441e+03   6.736e+03   7.485e+01  -1.483e+02
Element    58
  1.818e+04   2.128e+03   6.418e+03  -6.269e+03   6.144e+01  -2.105e+02
  1.176e+04   1.344e+03   4.123e+03  -4.107e+03   4.456e+01  -1.578e+02
 -2.828e+02  -7.812e+01  -1.693e+02  -3.028e+01   2.115e+01  -8.309e+01
 -1.217e+04  -1.415e+03  -4.386e+03   4.019e+03   8.997e+00  -4.156e+01
 -1.838e+04  -2.086e+03  -6.579e+03   6.144e+03   7.118e+00  -3.301e+01
Element    59
  2.170e+04   8.622e+02   7.103e+03  -4.375e+03   2.008e+01  -1.850e+02
  1.405e+04   4.970e+02   4.544e+03  -2.866e+03   1.102e+01  -1.331e+02
 -3.034e+02  -1.175e+02  -2.326e+02  -2.097e+01  -2.497e+00  -5.325e+01
 -1.444e+04  -6.302e+02  -4.911e+03   2.801e+03  -1.122e+01   2.537e+00
 -2.182e+04  -8.596e+02  -7.340e+03   4.281e+03  -1.389e+01   2.225e+01
Element    60
  2.361e+04   9.058e+01   7.471e+03  -1.567e+03  -1.515e+01  -7.185e+01
  1.529e+04  -1.787e+01   4.776e+03  -1.026e+03  -1.528e+01  -5.071e+01
 -3.174e+02  -1.394e+02  -2.510e+02  -7.036e+00  -1.509e+01  -1.739e+01
 -1.568e+04  -1.509e+02  -5.168e+03   1.004e+03  -1.432e+01   7.116e+00
 -2.369e+04  -1.127e+02  -7.718e+03   1.533e+03  -1.368e+01   1.649e+01
Element    61
 -6.467e+01  -3.250e+04  -1.061e+04   2.189e+03   3.121e+02  -3.043e+01
 -1.190e+02  -2.112e+04  -6.933e+03   1.435e+03   1.973e+02  -1.520e+01
 -1.024e+02   7.271e+02   1.613e+02  -3.214e+00  -3.084e+01   1.436e+01
  7.052e+01   2.291e+04   7.412e+03  -1.453e+03  -2.727e+02   4.483e+01
  2.248e+02   3.475e+04   1.130e+04  -2.223e+03  -4.058e+02   6.126e+01
Element    62
 -1.083e+03  -2.777e+04  -9.733e+03   5.651e+03   6.253e+02  -1.391e+02
 -7.807e+02  -1.804e+04  -6.418e+03   3.696e+03   3.772e+02  -8.227e+01
 -1.036e+02   6.321e+02  -3.208e+01  -3.182e+01  -1.191e+02   3.056e+01
  7.091e+02   1.958e+04   6.486e+03  -3.789e+03  -6.495e+02   1.502e+02
  1.192e+03   2.968e+04   9.978e+03  -5.783e+03  -9.430e+02   2.160e+02
Element    63
 -2.398e+03  -1.998e+04  -7.828e+03   6.970e+03   4.804e+02  -1.918e+02
 -1.642e+03  -1.297e+04  -5.222e+03   4.570e+03   2.267e+02  -9.954e+01
 -1.325e+02   4.493e+02  -2.136e+02  -3.547e+00  -2.843e+02   8.565e+01
  1.475e+03   1.405e+04   4.887e+03  -4.608e+03  -8.347e+02   2.842e+02
  2.363e+03   2.130e+04   7.615e+03  -7.049e+03  -1.141e+03   3.944e+02
Element    64
 -2.956e+03  -1.137e+04  -5.191e+03   5.805e+03   2.338e+01  -3.728e+01
 -2.007e+03  -7.375e+03  -3.473e+03   3.822e+03  -1.111e+02   3.298e+01
 -1.680e+02   2.560e+02  -1.808e+02   4.775e+01  -3.886e+02   1.774e+02
  1.724e+03   7.970e+03   3.158e+03  -3.746e+03  -6.959e+02   3.364e+02
  2.744e+03   1.207e+04   4.938e+03  -5.755e+03  -8.700e+02   4.262e+02
Element    65
 -2.081e+03  -4.070e+03  -2.146e+03   2.911e+03  -3.660e+02   2.202e+02
 -1.442e+03  -2.630e+03  -1.403e+03   1.944e+03  -3.577e+02   2.160e+02
 -2.200e+02   1.151e+02   1.340e+01   1.068e+02  -3.519e+02   2.148e+02
  1.017e+03   2.879e+03   1.441e+03  -1.736e+03  -3.590e+02   2.221e+02
  1.675e+03   4.345e+03   2.198e+03  -2.711e+03  -3.679e+02   2.294e+02
Element    66
  4.010e+02   9.294e+02   6.451e+02  -6.334e+02  -4.223e+02   3.637e+02
  1.684e+02   6.273e+02   4.890e+02  -3.664e+02  -3.491e+02   2.982e+02
 -2.752e+02   5.200e+01   1.889e+02   1.403e+02  -2.076e+02   1.718e+02
 -7.222e+02  -5.269e+02  -1.165e+02   6.475e+02  -6.272e+01   4.241e+01
 -9.593e+02  -8.337e+02  -2.797e+02   9.153e+02   1.507e+01  -2.704e+01
Element    67
  4.203e+03   3.514e+03   2.890e+03  -3.832e+03  -2.588e+02   3.041e+02
  2.637e+03   2.309e+03   1.965e+03  -2.460e+03  -1.927e+02   2.245e+02
 -3.268e+02   2.816e+01   2.121e+02   1.384e+02  -5.633e+01   6.118e+01
 -3.285e+03  -2.247e+03  -1.541e+03   2.734e+03   9.444e+01  -1.186e+02
 -4.843e+03  -3.446e+03  -2.466e+03   4.102e+03   1.798e+02  -2.200e+02
Element    68
  8.842e+03   4.152e+03   4.579e+03  -6.020e+03  -4.511e+01   8.799e+01
  5.646e+03   2.717e+03   3.029e+03  -3.895e+03  -2.562e+01   5.205e+01
 -3.796e+02   1.956e+01   1.061e+02   1.247e+02   2.566e+01  -3.750e+01
 -6.363e+03  -2.646e+03  -2.796e+03   4.131e+03   9.568e+01  -1.551e+02
 -9.503e+03  -4.040e+03  -4.318e+03   6.239e+03   1.402e+02  -2.285e+02
Element    69
  1.370e+04   3.491e+03   5.847e+03  -6.840e+03   7.361e+01  -1.254e+02
  8.792e+03   2.271e+03   3.803e+03  -4.433e+03   5.767e+01  -1.038e+02
 -4.452e+02   4.954e+00  -3.523e+01   1.105e+02   4.044e+01  -8.937e+01
 -9.585e+03  -2.200e+03  -3.824e+03   4.631e+03   4.022e+01  -1.094e+02
 -1.437e+04  -3.339e+03  -5.802e+03   7.006e+03   4.696e+01  -1.338e+02
Element    70
  1.812e+04   2.224e+03   6.812e+03  -6.205e+03   8.665e+01  -2.397e+02
  1.164e+04   1.432e+03   4.392e+03  -4.023e+03   6.066e+01  -1.797e+02
 -5.167e+02  -2.823e+00  -1.376e+02   9.172e+01   2.004e+01  -9.146e+01
 -1.252e+04  -1.352e+03  -4.590e+03   4.179e+03  -9.274e+00  -3.651e+01
 -1.879e+04  -2.030e+03  -6.907e+03   6.324e+03  -2.018e+01  -2.095e+01
Element    71
  2.147e+04   9.743e+02   7.483e+03  -4.302e+03   4.245e+01  -2.148e+02
  1.380e+04   6.083e+02   4.808e+03  -2.789e+03   2.476e+01  -1.558e+02
 -5.804e+02  -7.649e+00  -1.882e+02   6.274e+01  -5.116e+00  -6.247e+01
 -1.475e+04  -5.217e+02  -5.086e+03   2.892e+03  -3.019e+01   6.764e+00
 -2.215e+04  -7.518e+02  -7.630e+03   4.375e+03  -4.149e+01   3.357e+01
Element    72
  2.328e+04   2.213e+02   7.835e+03  -1.536e+03   1.425e+00  -8.445e+01
  1.496e+04   1.131e+02   5.030e+03  -9.955e+02  -6.187e+00  -6.043e+01
 -6.174e+02  -8.107e+00  -2.032e+02   2.217e+01  -2.017e+01  -2.163e+01
 -1.596e+04  -1.970e+01  -5.327e+03   1.031e+03  -3.359e+01   8.375e+00
 -2.396e+04   1.835e+01  -7.986e+03   1.560e+03  -4.043e+01   2.066e+01
Element    73
  4.349e+02  -3.016e+04  -8.443e+03   2.042e+03   3.218e+02   1.345e+02
  3.813e+02  -1.928e+04  -5.513e+03   1.322e+03   2.401e+02   1.279e+02
  3.957e+02   1.601e+03   1.561e+02  -5.168e+01   7.539e+01   1.161e+02
  5.621e+02   2.281e+04   5.977e+03  -1.437e+03  -1.023e+02   1.051e+02
  7.112e+02   3.414e+04   9.109e+03  -2.173e+03  -2.013e+02   9.969e+01
Element    74
 -5.984e+02  -2.610e+04  -7.735e+03   5.389e+03   7.802e+02  -2.119e+01
 -3.069e+02  -1.667e+04  -5.084e+03   3.495e+03   5.721e+02   9.630e+00
  3.479e+02   1.423e+03   4.161e+01  -1.170e+02   1.522e+02   7.312e+01
  1.136e+03   1.979e+04   5.297e+03  -3.758e+03  -3.010e+02   1.433e+02
  1.606e+03   2.959e+04   8.121e+03  -5.691e+03  -5.535e+02   1.829e+02
Element    75
 -1.973e+03  -1.914e+04  -6.349e+03   6.762e+03   7.486e+02  -1.532e+02
 -1.225e+03  -1.220e+04  -4.207e+03   4.385e+03   5.394e+02  -9.019e+01
  2.684e+02   1.101e+03  -7.706e+01  -1.443e+02   1.129e+02   3.945e+01
  1.861e+03   1.458e+04   4.145e+03  -4.705e+03  -3.531e+02   1.825e+02
  2.740e+03   2.176e+04   6.409e+03  -7.123e+03  -6.148e+02   2.633e+02
Element    76
 -2.725e+03  -1.123e+04  -4.300e+03   5.817e+03   3.615e+02  -1.204e+02
 -1.752e+03  -7.129e+03  -2.864e+03   3.782e+03   2.470e+02  -6.913e+01
  1.359e+02   7.030e+02  -1.068e+02  -9.178e+01   6.256e+00   3.980e+01
  2.079e+03   8.621e+03   2.699e+03  -3.986e+03  -2.656e+02   1.641e+02
  3.126e+03   1.283e+04   4.198e+03  -6.048e+03  -4.215e+02   2.358e+02
Element    77
 -2.047e+03  -4.187e+03  -1.959e+03   3.033e+03  -4.600e+01   5.359e+01
 -1.359e+03  -2.635e+03  -1.299e+03   1.991e+03  -4.475e+01   5.013e+01
 -4.241e+01   3.236e+02  -3.719e+01   1.039e+01  -5.325e+01   5.084e+01
  1.291e+03   3.304e+03   1.236e+03  -1.976e+03  -7.598e+01   6.106e+01
  2.000e+03   4.885e+03   1.913e+03  -3.027e+03  -9.372e+01   7.029e+01
Element    78
  2.909e+02   7.503e+02   3.540e+02  -5.109e+02  -2.406e+02   1.980e+02
  1.009e+02   5.032e+02   2.487e+02  -2.925e+02  -1.695e+02   1.355e+02
 -2.614e+02   3.243e+01   4.525e+01   1.219e+02  -3.250e+01   1.504e+01
 -6.269e+02  -4.416e+02  -1.631e+02   5.367e+02   1.073e+02  -1.079e+02
 -8.209e+02  -6.929e+02  -2.750e+02   7.558e+02   1.822e+02  -1.737e+02
Element    79
  4.017e+03   3.316e+03   2.299e+03  -3.750e+03  -1.912e+02   1.688e+02
  2.457e+03   2.116e+03   1.529e+03  -2.383e+03  -1.224e+02   9.336e+01
 -4.948e+02  -1.539e+02   6.869e+01   2.040e+02   1.920e+01  -6.247e+01
 -3.441e+03  -2.419e+03  -1.392e+03   2.788e+03   1.754e+02  -2.350e+02
 -4.993e+03  -3.611e+03  -2.162e+03   4.151e+03   2.637e+02  -3.327e+02
Element    80
  8.531e+03   3.882e+03   3.790e+03  -5.924e+03  -6.335e+01  -4.666e+00
  5.324e+03   2.442e+03   2.484e+03  -3.792e+03  -3.150e+01  -4.559e+01
 -7.212e+02  -2.631e+02   2.382e+01   2.403e+02   4.352e+01  -1.451e+02
 -6.724e+03  -2.937e+03  -2.415e+03   4.259e+03   1.377e+02  -2.733e+02
 -9.874e+03  -4.335e+03  -3.694e+03   6.374e+03   1.951e+02  -3.525e+02
Element    81
  1.316e+04   3.150e+03   4.871e+03  -6.684e+03   1.395e+01  -2.066e+02
  8.273e+03   1.936e+03   3.160e+03  -4.288e+03   1.183e+01  -1.897e+02
 -9.235e+02  -3.195e+02  -4.587e+01   2.346e+02   2.100e+01  -1.842e+02
 -1.002e+04  -2.513e+03  -3.203e+03   4.734e+03   4.743e+01  -2.138e+02
 -1.478e+04  -3.646e+03  -4.848e+03   7.097e+03   6.832e+01  -2.434e+02
Element    82
  1.728e+04   1.847e+03   5.629e+03  -6.013e+03  -2.017e+00  -3.059e+02
  1.090e+04   1.067e+03   3.630e+03  -3.862e+03  -1.372e+01  -2.498e+02
 -1.091e+03  -3.484e+02  -1.019e+02   1.948e+02  -2.721e+01  -1.692e+02
 -1.292e+04  -1.678e+03  -3.757e+03   4.223e+03  -2.934e+01  -1.220e+02
 -1.910e+04  -2.345e+03  -5.655e+03   6.337e+03  -2.588e+01  -1.106e+02
Element    83
  2.036e+04   6.021e+02   6.122e+03  -4.140e+03  -6.711e+01  -2.631e+02
  1.286e+04   2.433e+02   3.937e+03  -2.660e+03  -7.049e+01  -2.053e+02
 -1.210e+03  -3.597e+02  -1.310e+02   1.282e+02  -7.325e+01  -1.140e+02
 -1.507e+04  -8.615e+02  -4.102e+03   2.894e+03  -7.123e+01  -4.676e+01
 -2.230e+04  -1.085e+03  -6.159e+03   4.344e+03  -6.823e+01  -2.100e+01
Element    84
  2.200e+04  -1.384e+02   6.371e+03  -1.473e+03  -1.196e+02  -1.025e+02
  1.390e+04  -2.447e+02   4.094e+03  -9.463e+02  -1.127e+02  -7.848e+01
 -1.273e+03  -3.636e+02  -1.395e+02   4.486e+01  -9.930e+01  -3.960e+01
 -1.621e+04  -3.741e+02  -4.266e+03   1.028e+03  -8.529e+01  -9.470e+00
 -2.400e+04  -3.360e+02  -6.399e+03   1.542e+03  -7.767e+01   2.900e+00
Element    85
 -1.357e+02  -3.085e+04  -3.099e+03   2.047e+03   1.934e+02   1.350e+02
 -1.911e+02  -2.073e+04  -2.060e+03   1.378e+03   1.635e+02   1.415e+02
 -1.818e+02  -1.305e+03   2.313e+01   1.002e+02   9.757e+01   1.545e+02
 -2.294e+01   1.845e+04   2.255e+03  -1.189e+03   1.940e+01   1.683e+02
  1.212e+02   2.900e+04   3.493e+03  -1.874e+03  -2.674e+01   1.758e+02
Element    86
 -1.091e+03  -2.690e+04  -2.872e+03   5.421e+03   4.124e+02   5.098e+01
 -8.218e+02  -1.804e+04  -1.914e+03   3.643e+03   3.637e+02   6.503e+01
 -2.102e+02  -1.033e+03  -1.432e+00   2.497e+02   2.475e+02   9.643e+01
  5.332e+02   1.624e+04   2.038e+03  -3.172e+03   9.989e+01   1.341e+02
  9.784e+02   2.546e+04   3.165e+03  -4.989e+03   9.391e+00   1.564e+02
Element    87
 -2.394e+03  -2.002e+04  -2.369e+03   6.923e+03   3.057e+02   2.098e+00
 -1.680e+03  -1.337e+04  -1.584e+03   4.646e+03   3.099e+02   4.271e+00
 -2.508e+02  -6.277e+02  -2.890e+01   3.067e+02   2.890e+02   1.823e+01
  1.276e+03   1.230e+04   1.613e+03  -4.065e+03   2.301e+02   4.507e+01
  2.120e+03   1.919e+04   2.514e+03  -6.383e+03   1.837e+02   6.442e+01
Element    88
 -3.081e+03  -1.196e+04  -1.660e+03   6.066e+03  -5.030e+01   9.668e+01
 -2.126e+03  -7.940e+03  -1.109e+03   4.070e+03   5.995e+01   4.477e+01
 -2.751e+02  -2.532e+02  -3.194e+01   2.706e+02   2.456e+02  -4.213e+01
  1.630e+03   7.520e+03   1.086e+03  -3.550e+03   4.006e+02  -1.140e+02
  2.656e+03   1.165e+04   1.692e+03  -5.574e+03   4.701e+02  -1.458e+02
Element    89
 -2.324e+03  -4.599e+03  -7.680e+02   3.266e+03  -4.001e+02   2.993e+02
 -1.620e+03  -3.015e+03  -5.089e+02   2.204e+03  -1.978e+02   1.651e+02
 -2.773e+02   3.475e+00  -1.497e+01   1.859e+02   1.747e+02  -8.182e+01
  1.079e+03   3.041e+03   4.824e+02  -1.839e+03   5.327e+02  -3.191e+02
  1.800e+03   4.651e+03   7.462e+02  -2.910e+03   7.158e+02  -4.404e+02
Element    90
  2.086e+02   7.254e+02   1.121e+02  -4.385e+02  -5.341e+02   4.593e+02
  5.569e+01   5.270e+02   7.904e+01  -2.599e+02  -3.089e+02   2.612e+02
 -2.394e+02   1.456e+02   5.933e+00   7.884e+01   1.201e+02  -1.161e+02
 -5.413e+02  -2.429e+02  -8.080e+01   4.180e+02   5.517e+02  -4.959e+02
 -7.034e+02  -4.506e+02  -1.320e+02   5.971e+02   7.805e+02  -6.971e+02
Element    91
  4.215e+03   3.556e+03   8.923e+02  -3.857e+03  -4.493e+02   4.579e+02
  2.711e+03   2.400e+03   5.891e+02  -2.538e+03  -2.695e+02   2.505e+02
 -1.400e+02   2.099e+02   8.834e+00  -3.893e+01   8.255e+01  -1.556e+02
 -2.988e+03  -1.978e+03  -5.788e+02   2.457e+03   4.494e+02  -5.785e+02
 -4.489e+03  -3.132e+03  -8.917e+02   3.773e+03   6.489e+02  -8.084e+02
Element    92
  9.018e+03   4.244e+03   1.485e+03  -6.133e+03  -2.657e+02   2.888e+02
  5.905e+03   2.847e+03   9.651e+02  -4.063e+03  -1.643e+02   1.330e+02
  3.577e+01   2.227e+02  -7.677e+00  -1.490e+02   4.286e+01  -1.845e+02
 -5.792e+03  -2.372e+03  -9.641e+02   3.751e+03   2.693e+02  -5.309e+02
 -8.850e+03  -3.729e+03  -1.462e+03   5.803e+03   3.965e+02  -7.253e+02
Element    93
  1.385e+04   3.539e+03   1.904e+03  -6.889e+03  -1.238e+02   6.906e+01
  9.132e+03   2.367e+03   1.223e+03  -4.580e+03  -8.789e+01  -9.919e+00
  2.683e+02   1.939e+02  -3.242e+01  -2.216e+02  -6.620e+00  -1.863e+02
 -8.498e+03  -1.919e+03  -1.241e+03   4.113e+03   9.187e+01  -3.976e+02
 -1.308e+04  -3.008e+03  -1.859e+03   6.389e+03   1.508e+02  -5.232e+02
Element    94
