

TIME =   1.000e-02

Nodal Displacements

 Node          U1          U2          U3
  476  -4.144e-01   1.235e-01  -3.987e-04
  477  -3.632e-01   1.584e-01  -4.410e-04
  478  -3.119e-01   1.981e-01  -4.785e-04
  479  -2.615e-01   2.420e-01  -5.026e-04
  480  -2.134e-01   2.895e-01  -5.026e-04
  481  -1.686e-01   3.397e-01  -4.675e-04
  482  -1.282e-01   3.913e-01  -3.873e-04
  483  -9.301e-02   4.430e-01  -2.561e-04
  484  -6.375e-02   4.930e-01  -7.493e-05
  485  -4.068e-02   5.396e-01   1.465e-04
  486  -2.369e-02   5.809e-01   3.888e-04
  487  -1.224e-02   6.151e-01   6.247e-04
  488  -5.393e-03   6.408e-01   8.234e-04
  489  -1.838e-03   6.567e-01   9.562e-04
  490   0.000e+00   6.621e-01   1.003e-03
  491  -7.110e-01   1.150e-03  -3.704e-05
  492  -7.006e-01   3.055e-03  -4.010e-05
  493  -6.834e-01   6.453e-03  -4.620e-05
  494  -6.598e-01   1.205e-02  -5.672e-05
  495  -6.301e-01   2.052e-02  -7.334e-05
  496  -5.949e-01   3.245e-02  -9.780e-05
  497  -5.549e-01   4.837e-02  -1.316e-04
  498  -5.108e-01   6.870e-02  -1.755e-04
  499  -4.634e-01   9.374e-02  -2.292e-04
  500  -4.138e-01   1.237e-01  -2.908e-04
  501  -3.629e-01   1.584e-01  -3.563e-04
  502  -3.118e-01   1.979e-01  -4.196e-04
  503  -2.617e-01   2.416e-01  -4.717e-04
  504  -2.138e-01   2.890e-01  -5.023e-04
  505  -1.692e-01   3.390e-01  -4.998e-04
  506  -1.289e-01   3.905e-01  -4.538e-04
  507  -9.379e-02   4.422e-01  -3.575e-04
  508  -6.448e-02   4.923e-01  -2.102e-04
  509  -4.130e-02   5.390e-01  -2.035e-05
  510  -2.416e-02   5.804e-01   1.944e-04
  511  -1.257e-02   6.149e-01   4.082e-04
  512  -5.591e-03   6.408e-01   5.909e-04
  513  -1.929e-03   6.569e-01   7.141e-04
  514   0.000e+00   6.623e-01   7.576e-04
  515  -7.104e-01   1.168e-03   8.600e-05
  516  -7.000e-01   3.091e-03   8.074e-05
  517  -6.828e-01   6.506e-03   7.103e-05
  518  -6.592e-01   1.212e-02   5.555e-05
  519  -6.295e-01   2.060e-02   3.273e-05
  520  -5.943e-01   3.253e-02   9.117e-07
  521  -5.544e-01   4.844e-02  -4.124e-05
  522  -5.103e-01   6.875e-02  -9.444e-05
  523  -4.631e-01   9.374e-02  -1.583e-04
  524  -4.136e-01   1.236e-01  -2.307e-04
  525  -3.628e-01   1.583e-01  -3.079e-04
  526  -3.120e-01   1.976e-01  -3.835e-04
  527  -2.621e-01   2.412e-01  -4.488e-04
  528  -2.143e-01   2.885e-01  -4.932e-04
  529  -1.698e-01   3.384e-01  -5.053e-04
  530  -1.295e-01   3.900e-01  -4.742e-04
  531  -9.436e-02   4.417e-01  -3.922e-04
  532  -6.496e-02   4.919e-01  -2.581e-04
  533  -4.165e-02   5.389e-01  -7.897e-05
  534  -2.438e-02   5.807e-01   1.281e-04
  535  -1.268e-02   6.156e-01   3.372e-04
  536  -5.627e-03   6.418e-01   5.177e-04
  537  -1.935e-03   6.580e-01   6.403e-04
  538   0.000e+00   6.636e-01   6.837e-04
  539  -7.104e-01   1.164e-03   1.393e-04
  540  -6.999e-01   3.084e-03   1.328e-04
  541  -6.827e-01   6.497e-03   1.211e-04
  542  -6.590e-01   1.211e-02   1.031e-04
  543  -6.293e-01   2.059e-02   7.729e-05
  544  -5.942e-01   3.252e-02   4.218e-05
